Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200629,S92000003,4,2,3419,312.034264446986,1,469,42.8031792996889,44007,4016.28893697528
20200629,S92000003,5,4,3039,279.638301337645,0,368,33.8620911129494,38986,3587.35729383001
20200630,S92000003,1,1,4368,402.743598561999,0,634,58.4568318425612,56361,5196.66482567601
20200630,S92000003,2,2,4004,369.27254047334,0,565,52.1076387031561,52216,4815.66807526372
20200630,S92000003,3,1,3250,299.051042031854,0,449,41.3150516530161,46863,4312.13199468885
20200630,S92000003,4,4,3423,312.39932354549,0,469,42.8031792996889,44883,4096.23687954784
20200630,S92000003,5,0,3039,279.638301337645,0,368,33.8620911129494,39744,3657.10584019854
20200701,S92000003,1,4,4372,403.112411381195,0,634,58.4568318425612,57294,5282.69041575347
20200701,S92000003,2,3,4007,369.549218200968,0,565,52.1076387031561,53215,4907.80175856364
20200701,S92000003,3,2,3252,299.235073442335,0,449,41.3150516530161,47782,4396.69442780494
20200701,S92000003,4,2,3425,312.581853094743,0,469,42.8031792996889,45637,4165.05051961599
20200701,S92000003,5,0,3039,279.638301337645,0,368,33.8620911129494,40314,3709.55527480283
20200702,S92000003,1,1,4373,403.204614585994,0,634,58.4568318425612,58078,5354.97772831588
20200702,S92000003,2,5,4012,370.010347747013,0,565,52.1076387031561,54023,4982.32029320461
20200702,S92000003,3,2,3254,299.419104852816,0,449,41.3150516530161,48515,4464.14193974628
20200702,S92000003,4,1,3426,312.673117869369,0,469,42.8031792996889,46300,4225.55906519317
20200702,S92000003,5,4,3043,280.006367545394,0,368,33.8620911129494,40908,3764.21310665362
20200703,S92000003,1,1,4374,403.296817790793,0,634,58.4568318425612,58771,5418.87454924158
20200703,S92000003,2,2,4014,370.194799565432,1,566,52.1998646123653,54764,5050.65969192857
20200703,S92000003,3,3,3257,299.695151968538,0,449,41.3150516530161,49156,4523.12400680548
20200703,S92000003,4,0,3426,312.673117869369,0,469,42.8031792996889,46932,4283.23840275693
20200703,S92000003,5,0,3043,280.006367545394,0,368,33.8620911129494,41447,3813.81002814786
20200704,S92000003,1,2,4376,403.481224200391,0,634,58.4568318425612,59133,5452.25210937882
20200704,S92000003,2,2,4016,370.37925138385,0,566,52.1998646123653,55172,5088.2878628859
20200704,S92000003,3,0,3257,299.695151968538,0,449,41.3150516530161,49594,4563.42688570085
20200704,S92000003,4,0,3426,312.673117869369,0,469,42.8031792996889,47278,4314.81601477759
20200704,S92000003,5,1,3044,280.098384097331,0,368,33.8620911129494,41755,3842.15112614457
20200705,S92000003,1,1,4377,403.57342740519,0,634,58.4568318425612,59378,5474.84189455457
20200705,S92000003,2,0,4016,370.37925138385,0,566,52.1998646123653,55463,5115.12560246575
20200705,S92000003,3,0,3257,299.695151968538,0,449,41.3150516530161,49898,4591.39966009398
20200705,S92000003,4,1,3427,312.764382643995,1,470,42.8944440743151,47580,4342.37797671471
20200705,S92000003,5,0,3044,280.098384097331,0,368,33.8620911129494,42038,3868.19181034284
20200706,S92000003,1,0,4377,403.57342740519,0,634,58.4568318425612,60003,5532.46889755394
20200706,S92000003,2,2,4018,370.563703202268,0,566,52.1998646123653,56152,5178.66925391084
20200706,S92000003,3,2,3259,299.879183379019,0,449,41.3150516530161,50548,4651.20986850036
20200706,S92000003,4,1,3428,312.855647418621,0,470,42.8944440743151,48237,4402.33893364412
20200706,S92000003,5,2,3046,280.282417201206,0,368,33.8620911129494,42642,3923.76980771301
20200707,S92000003,1,2,4379,403.757833814788,0,634,58.4568318425612,60792,5605.21722614035
20200707,S92000003,2,5,4023,371.024832748314,0,566,52.1998646123653,56853,5243.31961626644
20200707,S92000003,3,2,3261,300.0632147895,0,449,41.3150516530161,51400,4729.60724936532
20200707,S92000003,4,2,3430,313.038176967874,0,470,42.8944440743151,49068,4478.17996135849
20200707,S92000003,5,0,3046,280.282417201206,0,368,33.8620911129494,43235,3978.33562301187
20200708,S92000003,1,5,4384,404.218849838783,0,634,58.4568318425612,61570,5676.95131947396
20200708,S92000003,2,2,4025,371.209284566732,0,566,52.1998646123653,57660,5317.7459249982
20200708,S92000003,3,2,3263,300.247246199981,0,449,41.3150516530161,52206,4803.77190778922
20200708,S92000003,4,0,3430,313.038176967874,0,470,42.8944440743151,49771,4542.33909792071
20200708,S92000003,5,1,3047,280.374433753143,0,368,33.8620911129494,43869,4036.67411694016
20200709,S92000003,1,4,4388,404.587662657979,0,634,58.4568318425612,62308,5744.99728461562
20200709,S92000003,2,1,4026,371.301510475941,0,566,52.1998646123653,58419,5387.74539008793
20200709,S92000003,3,0,3263,300.247246199981,0,449,41.3150516530161,52909,4868.45894857334
20200709,S92000003,4,2,3432,313.220706517126,0,470,42.8944440743151,50465,4605.6768515113
20200709,S92000003,5,1,3048,280.466450305081,0,368,33.8620911129494,44488,4093.63236258938
20200710,S92000003,1,0,4388,404.587662657979,0,634,58.4568318425612,62935,5802.80869402459
20200710,S92000003,2,0,4026,371.301510475941,0,566,52.1998646123653,59067,5447.50777925544
20200710,S92000003,3,3,3266,300.523293315703,0,449,41.3150516530161,53532,4925.78473293822
20200710,S92000003,4,7,3439,313.85955993951,0,470,42.8944440743151,50976,4652.31315134529
20200710,S92000003,5,2,3050,280.650483408956,0,368,33.8620911129494,45001,4140.83685373325
20200711,S92000003,1,5,4393,405.048678681974,0,634,58.4568318425612,63334,5839.59777273938
20200711,S92000003,2,1,4027,371.39373638515,0,566,52.1998646123653,59455,5483.29143202858
20200711,S92000003,3,1,3267,300.615309020944,0,449,41.3150516530161,53872,4957.07007272001
20200711,S92000003,4,0,3439,313.85955993951,0,470,42.8944440743151,51356,4686.99376570325
20200711,S92000003,5,2,3052,280.83451651283,0,368,33.8620911129494,45318,4170.00610069739
20200712,S92000003,1,0,4393,405.048678681974,0,634,58.4568318425612,63631,5866.98212456469
20200712,S92000003,2,0,4027,371.39373638515,0,566,52.1998646123653,59728,5508.46910524267
20200712,S92000003,3,0,3267,300.615309020944,0,449,41.3150516530161,54195,4986.79114551272
20200712,S92000003,4,2,3441,314.042089488762,0,470,42.8944440743151,51668,4715.46837538662
20200712,S92000003,5,0,3052,280.83451651283,0,368,33.8620911129494,45605,4196.41485110342
20200713,S92000003,1,7,4400,405.694101115567,0,634,58.4568318425612,64385,5936.50334098313
20200713,S92000003,2,2,4029,371.578188203568,0,566,52.1998646123653,60479,5577.73076305873
20200713,S92000003,3,3,3270,300.891356136665,0,449,41.3150516530161,54894,5051.11012347588
20200713,S92000003,4,2,3443,314.224619038015,0,470,42.8944440743151,52305,4773.60403682351
20200713,S92000003,5,3,3055,281.110566168642,0,368,33.8620911129494,46279,4258.4340071092
20200714,S92000003,1,3,4403,405.970710729964,0,634,58.4568318425612,65216,6013.12420417109
20200714,S92000003,2,2,4031,371.762640021987,0,566,52.1998646123653,61332,5656.39946361411
20200714,S92000003,3,2,3272,301.075387547147,0,449,41.3150516530161,55704,5125.64284472074
20200714,S92000003,4,2,3445,314.407148587267,0,470,42.8944440743151,53061,4842.60020644092
20200714,S92000003,5,1,3056,281.20258272058,0,368,33.8620911129494,46991,4323.9497920886
20200715,S92000003,1,5,4408,406.431726753959,0,634,58.4568318425612,65957,6081.44677892714
20200715,S92000003,2,6,4037,372.315995477241,0,566,52.1998646123653,62115,5728.61235052486
20200715,S92000003,3,0,3272,301.075387547147,0,449,41.3150516530161,56457,5194.93067076689
20200715,S92000003,4,2,3447,314.589678136519,0,470,42.8944440743151,53751,4905.572900933
20200715,S92000003,5,3,3059,281.478632376392,0,368,33.8620911129494,47581,4378.23955773164
20200716,S92000003,1,5,4413,406.892742777953,0,634,58.4568318425612,66599,6140.6412364081
20200716,S92000003,2,4,4041,372.684899114078,0,566,52.1998646123653,62794,5791.23374287785
20200716,S92000003,3,4,3276,301.443450368109,0,449,41.3150516530161,57123,5256.21313045711
20200716,S92000003,4,3,3450,314.863472460398,0,470,42.8944440743151,54367,4961.79200210274
20200716,S92000003,5,5,3064,281.938715136079,0,368,33.8620911129494,48178,4433.17343923825
20200717,S92000003,1,5,4418,407.353758801948,0,634,58.4568318425612,67249,6200.57331952744
20200717,S92000003,2,0,4041,372.684899114078,0,566,52.1998646123653,63464,5853.02510204797
20200717,S92000003,3,1,3277,301.535466073349,0,449,41.3150516530161,57660,5305.62556417129
20200717,S92000003,4,2,3452,315.04600200965,0,470,42.8944440743151,54946,5014.63430661131
20200717,S92000003,5,0,3064,281.938715136079,0,368,33.8620911129494,48697,4480.93002969374
20200718,S92000003,1,1,4419,407.445962006747,0,634,58.4568318425612,67596,6232.56783159269
20200718,S92000003,2,5,4046,373.146028660124,0,566,52.1998646123653,63795,5883.55187799619
20200718,S92000003,3,4,3281,301.903528894312,0,449,41.3150516530161,57985,5335.53066837448
20200718,S92000003,4,1,3453,315.137266784277,0,470,42.8944440743151,55238,5041.28362080216
20200718,S92000003,5,2,3066,282.122748239953,0,368,33.8620911129494,48993,4508.1669290672
20200719,S92000003,1,2,4421,407.630368416345,0,634,58.4568318425612,68021,6271.75419363226
20200719,S92000003,2,7,4053,373.791610024587,0,566,52.1998646123653,64190,5919.98111213379
20200719,S92000003,3,3,3284,302.179576010033,0,449,41.3150516530161,58364,5370.40462066065
20200719,S92000003,4,4,3457,315.502325882781,0,470,42.8944440743151,55630,5077.05941245563
20200719,S92000003,5,1,3067,282.214764791891,0,368,33.8620911129494,49351,4541.10885466078
20200720,S92000003,1,6,4427,408.183587645139,0,634,58.4568318425612,68904,6353.16962346977
20200720,S92000003,2,3,4056,374.068287752215,0,566,52.1998646123653,64993,5994.03851722872
20200720,S92000003,3,0,3284,302.179576010033,0,449,41.3150516530161,59115,5439.50841529632
20200720,S92000003,4,1,3458,315.593590657408,0,470,42.8944440743151,56378,5145.32546387603
20200720,S92000003,5,3,3070,282.490814447703,0,368,33.8620911129494,50088,4608.92505343861
20200721,S92000003,1,10,4437,409.105619693129,0,634,58.4568318425612,69679,6424.62710718899
20200721,S92000003,2,3,4059,374.344965479842,0,566,52.1998646123653,65810,6069.38708505258
20200721,S92000003,3,4,3288,302.547638830996,0,449,41.3150516530161,59932,5514.68524647787
20200721,S92000003,4,2,3460,315.77612020666,0,470,42.8944440743151,57148,5215.59934033821
20200721,S92000003,5,0,3070,282.490814447703,0,368,33.8620911129494,50749,4669.74799426921
20200722,S92000003,1,4,4441,409.474432512325,0,634,58.4568318425612,70518,6501.98559601535
20200722,S92000003,2,3,4062,374.62164320747,0,566,52.1998646123653,66688,6150.36143333819
20200722,S92000003,3,1,3289,302.639654536236,0,449,41.3150516530161,60646,5580.38446001964
20200722,S92000003,4,7,3467,316.414973629043,0,470,42.8944440743151,57922,5286.23827589889
20200722,S92000003,5,1,3071,282.58283099964,0,368,33.8620911129494,51364,4726.33817371069
20200723,S92000003,1,5,4446,409.93544853632,0,634,58.4568318425612,71295,6573.62748614416
20200723,S92000003,2,3,4065,374.898320935097,0,566,52.1998646123653,67446,6220.26867251871
20200723,S92000003,3,6,3295,303.19174876768,0,449,41.3150516530161,61284,5639.09047996312
20200723,S92000003,4,3,3470,316.688767952922,0,470,42.8944440743151,58643,5352.04017840438
20200723,S92000003,5,6,3077,283.134930311264,0,368,33.8620911129494,52022,4786.88506488547
20200724,S92000003,1,2,4448,410.119854945918,0,634,58.4568318425612,71993,6637.98532309386
20200724,S92000003,2,2,4067,375.082772753515,0,566,52.1998646123653,68089,6279.56993214018
20200724,S92000003,3,3,3298,303.467795883401,0,449,41.3150516530161,61899,5695.68013868607
20200724,S92000003,4,4,3474,317.053827051427,0,470,42.8944440743151,59214,5404.15236471594
20200724,S92000003,5,0,3077,283.134930311264,0,368,33.8620911129494,52633,4843.1071781192
20200725,S92000003,1,2,4450,410.304261355516,0,634,58.4568318425612,72395,6675.05101142306
20200725,S92000003,2,0,4067,375.082772753515,0,566,52.1998646123653,68474,6315.07690718569
20200725,S92000003,3,0,3298,303.467795883401,0,449,41.3150516530161,62228,5725.95330571022
20200725,S92000003,4,1,3475,317.145091826053,0,470,42.8944440743151,59578,5437.37274267988
20200725,S92000003,5,0,3077,283.134930311264,0,368,33.8620911129494,52992,4876.14112026471
20200726,S92000003,1,0,4450,410.304261355516,0,634,58.4568318425612,72758,6708.52077476509
20200726,S92000003,2,1,4068,375.174998662724,0,566,52.1998646123653,68826,6347.5404272273
20200726,S92000003,3,3,3301,303.743842999123,0,449,41.3150516530161,62591,5759.35500671255
20200726,S92000003,4,1,3476,317.236356600679,0,470,42.8944440743151,59909,5467.58138308115
20200726,S92000003,5,2,3079,283.318963415139,0,368,33.8620911129494,53392,4912.94774103966
20200727,S92000003,1,5,4455,410.765277379511,0,634,58.4568318425612,73440,6771.403360438
20200727,S92000003,2,2,4070,375.35945048114303,0,566,52.1998646123653,69561,6415.32647049601
20200727,S92000003,3,2,3303,303.927874409604,0,449,41.3150516530161,63334,5827.72267570629
20200727,S92000003,4,2,3478,317.418886149932,0,470,42.8944440743151,60594,5530.0977537001
20200727,S92000003,5,2,3081,283.502996519014,0,368,33.8620911129494,54117,4979.65974119425
20200728,S92000003,1,4,4459,411.134090198707,0,634,58.4568318425612,74242,6845.35033068679
20200728,S92000003,2,7,4077,376.005031845606,0,566,52.1998646123653,70306,6484.03477285681
20200728,S92000003,3,3,3306,304.203921525326,0,449,41.3150516530161,64073,5895.72228187907
20200728,S92000003,4,6,3484,317.966474797689,0,470,42.8944440743151,61308,5595.26080278321
20200728,S92000003,5,2,3083,283.687029622889,0,368,33.8620911129494,54770,5039.74654960934
20200729,S92000003,1,6,4465,411.687309427501,0,634,58.4568318425612,74985,6913.85731185244
20200729,S92000003,2,4,4081,376.373935482443,0,566,52.1998646123653,71020,6549.88407203212
20200729,S92000003,3,3,3309,304.479968641048,0,449,41.3150516530161,64843,5966.57437491431
20200729,S92000003,4,9,3493,318.787857769325,0,470,42.8944440743151,61987,5657.2295847544
20200729,S92000003,5,6,3089,284.239128934513,0,368,33.8620911129494,55425,5100.01739112832
20200730,S92000003,1,2,4467,411.871715837099,0,634,58.4568318425612,75733,6982.82530904209
20200730,S92000003,2,2,4083,376.558387300861,0,566,52.1998646123653,71741,6616.3789525719
20200730,S92000003,3,7,3316,305.124078577732,0,449,41.3150516530161,65478,6025.00434774207
20200730,S92000003,4,8,3501,319.517975966334,0,470,42.8944440743151,62658,5718.46824852858
20200730,S92000003,5,8,3097,284.975261350012,0,368,33.8620911129494,56069,5159.27605057598
20200731,S92000003,1,0,4467,411.871715837099,0,634,58.4568318425612,76397,7044.04823702862
20200731,S92000003,2,2,4085,376.742839119279,0,566,52.1998646123653,72339,6671.53004627896
20200731,S92000003,3,2,3318,305.308109988213,0,449,41.3150516530161,66099,6082.14610069647
20200731,S92000003,4,5,3506,319.974299839465,0,470,42.8944440743151,63231,5770.7629643894
20200731,S92000003,5,11,3108,285.987443421323,0,368,33.8620911129494,56711,5218.35067691976
20200801,S92000003,1,5,4472,412.332731861094,0,634,58.4568318425612,76789,7080.19189330983
20200801,S92000003,2,1,4086,376.835065028489,0,566,52.1998646123653,72767,6711.00273542047
20200801,S92000003,3,4,3322,305.676172809175,0,449,41.3150516530161,66522,6121.06874401323
20200801,S92000003,4,6,3512,320.521888487222,0,470,42.8944440743151,63644,5808.45531631002
20200801,S92000003,5,6,3114,286.539542732947,0,368,33.8620911129494,57129,5256.81359562958
20200802,S92000003,1,2,4474,412.517138270692,0,634,58.4568318425612,77203,7118.36402009661
20200802,S92000003,2,4,4090,377.203968665325,0,566,52.1998646123653,73179,6748.99981001463
20200802,S92000003,3,1,3323,305.768188514416,0,449,41.3150516530161,66961,6161.46363861384
20200802,S92000003,4,5,3517,320.978212360353,0,470,42.8944440743151,64153,5854.90908659476
20200802,S92000003,5,7,3121,287.183658596508,0,368,33.8620911129494,57749,5313.86385783075
20200803,S92000003,1,6,4480,413.070357499486,0,634,58.4568318425612,77975,7189.54489420143
20200803,S92000003,2,11,4101,378.218453666625,0,566,52.1998646123653,73989,6823.70279647402
20200803,S92000003,3,5,3328,306.228267040619,0,449,41.3150516530161,67763,6235.26023421678
20200803,S92000003,4,17,3534,322.529713528999,0,470,42.8944440743151,65074,5938.96394402549
20200803,S92000003,5,21,3142,289.116006187193,0,368,33.8620911129494,58728,5403.94806217742
20200804,S92000003,1,5,4485,413.531373523481,0,634,58.4568318425612,78904,7275.2016714597
20200804,S92000003,2,4,4105,378.587357303462,0,566,52.1998646123653,74973,6914.4530911358
20200804,S92000003,3,11,3339,307.240439798265,0,449,41.3150516530161,68753,6326.35578240494
20200804,S92000003,4,11,3545,323.533626049887,0,470,42.8944440743151,66166,6038.6250779173
20200804,S92000003,5,26,3168,291.508436537564,0,368,33.8620911129494,59875,5509.49104724958
20200805,S92000003,1,4,4489,413.900186342677,0,634,58.4568318425612,79881,7365.28420254831
20200805,S92000003,2,15,4120,379.970745941599,0,566,52.1998646123653,75987,7007.97016307385
20200805,S92000003,3,9,3348,308.06858114543,0,449,41.3150516530161,69768,6419.75172322412
20200805,S92000003,4,16,3561,324.993862443906,0,470,42.8944440743151,67378,6149.23798476426
20200805,S92000003,5,20,3188,293.348767576312,0,368,33.8620911129494,61185,5630.03273028752
20200806,S92000003,1,6,4495,414.453405571471,0,634,58.4568318425612,80729,7443.47252021786
20200806,S92000003,2,12,4132,381.077456852108,0,566,52.1998646123653,76865,7088.94451135947
20200806,S92000003,3,13,3361,309.264785313557,0,449,41.3150516530161,70753,6510.38719288608
20200806,S92000003,4,9,3570,325.815245415542,0,470,42.8944440743151,68448,6246.8912936143
20200806,S92000003,5,22,3210,295.373131718934,0,368,33.8620911129494,62241,5727.20220913338
20200807,S92000003,1,9,4504,415.283234414662,0,634,58.4568318425612,81538,7518.06491290024
20200807,S92000003,2,5,4137,381.538586398154,0,566,52.1998646123653,77675,7163.64749781886
20200807,S92000003,3,7,3368,309.908895250241,0,449,41.3150516530161,71622,6590.34884074014
20200807,S92000003,4,12,3582,326.910422711057,0,470,42.8944440743151,69415,6335.14433067783
20200807,S92000003,5,11,3221,296.385313790245,0,368,33.8620911129494,63247,5819.77086038237
20200808,S92000003,1,3,4507,415.559844029059,0,634,58.4568318425612,82018,7562.32245120376
20200808,S92000003,2,2,4139,381.723038216572,0,566,52.1998646123653,78185,7210.68271151551
20200808,S92000003,3,3,3371,310.184942365963,0,449,41.3150516530161,72089,6633.32017508748
20200808,S92000003,4,8,3590,327.640540908066,0,470,42.8944440743151,69972,6385.97881014463
20200808,S92000003,5,11,3232,297.397495861556,0,368,33.8620911129494,63832,5873.60054326572
20200809,S92000003,1,2,4509,415.744250438657,0,634,58.4568318425612,82371,7594.8701824978
20200809,S92000003,2,5,4144,382.184167762618,0,566,52.1998646123653,78595,7248.49533429125
20200809,S92000003,3,3,3374,310.460989481685,0,449,41.3150516530161,72488,6670.03444147847
20200809,S92000003,4,5,3595,328.096864781197,0,470,42.8944440743151,70438,6428.50819512044
20200809,S92000003,5,11,3243,298.409677932867,0,368,33.8620911129494,64352,5921.44915027315
20200810,S92000003,1,13,4522,416.942892101044,0,634,58.4568318425612,83241,7675.08697067293
20200810,S92000003,2,10,4154,383.106426854709,0,566,52.1998646123653,79623,7343.30356895823
20200810,S92000003,3,10,3384,311.38114653409,0,449,41.3150516530161,73466,6760.02580120375
20200810,S92000003,4,12,3607,329.192042076712,0,470,42.8944440743151,71456,6521.41573568991
20200810,S92000003,5,12,3255,299.513876556115,0,368,33.8620911129494,65505,6027.54423465693
20200811,S92000003,1,13,4535,418.141533763431,0,634,58.4568318425612,84236,7766.82915944792
20200811,S92000003,2,5,4159,383.567556400755,0,566,52.1998646123653,80531,7427.04469452012
20200811,S92000003,3,10,3394,312.301303586496,0,449,41.3150516530161,74377,6843.85210867791
20200811,S92000003,4,19,3626,330.92607279461,0,470,42.8944440743151,72430,6610.30762617583
20200811,S92000003,5,16,3271,300.986141387113,0,368,33.8620911129494,66481,6117.3523893478005
20200812,S92000003,1,7,4542,418.786956197023,0,634,58.4568318425612,85045,7841.42155213031
20200812,S92000003,2,11,4170,384.582041402055,0,566,52.1998646123653,81371,7504.51445825579
20200812,S92000003,3,8,3402,313.037429228421,0,449,41.3150516530161,75272,6926.20616486822
20200812,S92000003,4,13,3639,332.11251486475,0,470,42.8944440743151,73285,6688.33900848124
20200812,S92000003,5,9,3280,301.814290354549,0,368,33.8620911129494,67325,6195.01435918293
20200813,S92000003,1,9,4551,419.616785040214,0,634,58.4568318425612,85803,7911.31158136795
20200813,S92000003,2,12,4182,385.688752312565,0,566,52.1998646123653,82217,7582.53757744671
20200813,S92000003,3,8,3410,313.773554870345,0,449,41.3150516530161,76074,7000.00276047116
20200813,S92000003,4,12,3651,333.207692160265,0,470,42.8944440743151,74107,6763.35865322397
20200813,S92000003,5,10,3290,302.734455873923,0,368,33.8620911129494,68153,6271.20406418707
20200814,S92000003,1,5,4556,420.077801064209,0,634,58.4568318425612,86706,7994.57107530143
20200814,S92000003,2,7,4189,386.334333677029,0,566,52.1998646123653,83101,7664.06528118758
20200814,S92000003,3,4,3414,314.141617691308,0,449,41.3150516530161,76892,7075.27160735794
20200814,S92000003,4,16,3667,334.667928554284,0,470,42.8944440743151,75023,6846.95718678158
20200814,S92000003,5,17,3307,304.298737256858,0,368,33.8620911129494,69061,6354.75509334619
20200815,S92000003,1,2,4558,420.262207473807,0,634,58.4568318425612,87243,8044.0841962785
20200815,S92000003,2,4,4193,386.703237313865,0,566,52.1998646123653,83656,7715.25066079864
20200815,S92000003,3,5,3419,314.60169621751,0,449,41.3150516530161,77411,7123.0277583778
20200815,S92000003,4,4,3671,335.032987652789,0,470,42.8944440743151,75674,6906.37055506323
20200815,S92000003,5,4,3311,304.666803464607,0,368,33.8620911129494,69753,6418.43054728685
20200816,S92000003,1,6,4564,420.815426702601,0,634,58.4568318425612,87778,8093.41291084596
20200816,S92000003,2,3,4196,386.979915041492,0,566,52.1998646123653,84199,7765.32932949919
20200816,S92000003,3,3,3422,314.877743333232,0,449,41.3150516530161,77986,7175.93678889113
20200816,S92000003,4,9,3680,335.854370624424,0,470,42.8944440743151,76381,6970.89475072396
20200816,S92000003,5,8,3319,305.402935880106,0,368,33.8620911129494,70489,6486.15472951274
20200817,S92000003,1,10,4574,421.737458750591,0,634,58.4568318425612,89146,8219.54689501098
20200817,S92000003,2,16,4212,388.455529588838,0,566,52.1998646123653,85510,7886.23749647236
20200817,S92000003,3,7,3429,315.521853269916,0,449,41.3150516530161,79292,7296.10929993531
20200817,S92000003,4,21,3701,337.770930891575,0,470,42.8944440743151,77772,7097.844052229
20200817,S92000003,5,18,3337,307.059233814979,0,368,33.8620911129494,72064,6631.08079881409
20200818,S92000003,1,25,4599,424.042538870566,0,634,58.4568318425612,90697,8362.55406565421
20200818,S92000003,2,18,4230,390.115595954603,0,566,52.1998646123653,86966,8020.51842028085
20200818,S92000003,3,13,3442,316.718057438044,0,449,41.3150516530161,80697,7425.39136579831
20200818,S92000003,4,7,3708,338.409784313958,0,470,42.8944440743151,79296,7236.93156875934
20200818,S92000003,5,14,3351,308.347465542102,0,368,33.8620911129494,73587,6771.22200741469
20200819,S92000003,1,24,4623,426.255415785742,0,634,58.4568318425612,92315,8511.73885101898
20200819,S92000003,2,23,4253,392.236791866413,0,566,52.1998646123653,88498,8161.80851318923
20200819,S92000003,3,14,3456,318.006277311412,0,449,41.3150516530161,82119,7556.23769865041
20200819,S92000003,4,15,3723,339.778755933351,1,471,42.9857088489413,80743,7368.99169764345
20200819,S92000003,5,14,3365,309.635697269225,0,368,33.8620911129494,75044,6905.29012358743
20200820,S92000003,1,30,4653,429.021511929712,0,634,58.4568318425612,94220,8687.38595616106
20200820,S92000003,2,41,4294,396.018054143987,0,566,52.1998646123653,90247,8323.11162839599
20200820,S92000003,3,28,3484,320.582717058147,0,449,41.3150516530161,83711,7702.72670139339
20200820,S92000003,4,24,3747,341.96911052438,0,471,42.9857088489413,82456,7525.32825657814
20200820,S92000003,5,17,3382,311.19997865216,0,368,33.8620911129494,76885,7074.69259570412
20200821,S92000003,1,27,4680,431.510998459285,0,634,58.4568318425612,96289,8878.15438689018
20200821,S92000003,2,21,4315,397.954798237378,0,566,52.1998646123653,92095,8493.54510861445
20200821,S92000003,3,12,3496,321.686905521034,0,449,41.3150516530161,85375,7855.8408349137
20200821,S92000003,4,16,3763,343.429346918399,0,471,42.9857088489413,84350,7698.18373972016
20200821,S92000003,5,14,3396,312.488210379283,0,368,33.8620911129494,78917,7261.67022924084
20200822,S92000003,1,13,4693,432.709640121671,0,634,58.4568318425612,97647,9003.36633900721
20200822,S92000003,2,6,4321,398.508153692633,0,566,52.1998646123653,93382,8612.2398537666
20200822,S92000003,3,6,3502,322.238999752478,0,449,41.3150516530161,86589,7967.54790107576
20200822,S92000003,4,16,3779,344.889583312418,0,471,42.9857088489413,85895,7839.18781651765
20200822,S92000003,5,6,3402,313.040309690907,1,369,33.9541076648868,80524,7409.54082820418
20200823,S92000003,1,11,4704,433.72387537446,1,635,58.5490350473602,99050,9132.7274353402
20200823,S92000003,2,10,4331,399.430412784724,0,566,52.1998646123653,94870,8749.47200666978
20200823,S92000003,3,14,3516,323.527219625846,0,449,41.3150516530161,87943,8092.13716597149
20200823,S92000003,4,14,3793,346.167290157185,0,471,42.9857088489413,87671,8001.27405625378
20200823,S92000003,5,16,3418,314.512574521905,0,369,33.9541076648868,82547,7595.69031277346
20200824,S92000003,1,24,4728,435.936752289636,0,635,58.5490350473602,102326,9434.7851342617
20200824,S92000003,2,13,4344,400.629349604443,0,566,52.1998646123653,97924,9031.12993339445
20200824,S92000003,3,7,3523,324.17132956253,0,449,41.3150516530161,90575,8334.32250216467
20200824,S92000003,4,9,3802,346.988673128821,0,471,42.9857088489413,90761,8283.28220984875
20200824,S92000003,5,6,3424,315.064673833529,0,369,33.9541076648868,85493,7866.77107478093
20200825,S92000003,1,20,4748,437.780816385616,0,635,58.5490350473602,105656,9741.82180624234
20200825,S92000003,2,12,4356,401.736060514953,0,566,52.1998646123653,100974,9312.41895648228
20200825,S92000003,3,12,3535,325.275518025417,0,449,41.3150516530161,93152,8571.44697456962
20200825,S92000003,4,11,3813,347.992585649709,0,471,42.9857088489413,93640,8546.03349599758
20200825,S92000003,5,14,3438,316.352905560652,0,369,33.9541076648868,88095,8106.19814292195
20200826,S92000003,1,27,4775,440.270302915189,0,635,58.5490350473602,109429,10089.7044979489
20200826,S92000003,2,17,4373,403.30390097150803,0,566,52.1998646123653,104209,9610.76977277381
20200826,S92000003,3,25,3560,327.575910656431,0,449,41.3150516530161,95970,8830.74723193755
20200826,S92000003,4,12,3825,349.087762945224,0,471,42.9857088489413,96482,8805.40798548525
20200826,S92000003,5,15,3453,317.733153839713,0,369,33.9541076648868,90880,8362.4642400675
20200827,S92000003,1,26,4801,442.667586239963,0,635,58.5490350473602,112976,10416.749265371
20200827,S92000003,2,25,4398,405.609548701736,0,566,52.1998646123653,107274,9893.44218449978
20200827,S92000003,3,10,3570,328.496067708837,0,449,41.3150516530161,98608,9073.48466236217
20200827,S92000003,4,17,3842,350.639264113869,0,471,42.9857088489413,99153,9049.17619851184
20200827,S92000003,5,19,3472,319.481468326523,0,369,33.9541076648868,93543,8607.5043178767
20200828,S92000003,1,17,4818,444.235040721545,0,635,58.5490350473602,115880,10684.5073721072
20200828,S92000003,2,18,4416,407.2696150675,0,566,52.1998646123653,109883,10134.0595816264
20200828,S92000003,3,17,3587,330.060334697926,0,449,41.3150516530161,100996,9293.21816647665
20200828,S92000003,4,25,3867,352.920883479524,1,472,43.0769736235675,101612,9273.59627931767
20200828,S92000003,5,27,3499,321.965915228831,0,369,33.9541076648868,95833,8818.22222181326
